Subject,type,rowID,member,areamanagerid,areaid,areadesc,startdataarea,enddataarea,usageid,location,deliveryAddress,cityName,lat,long,stateAbbr,zipCode
https://opendata.rdw.nl/resource/t5pc-eb34/row-quiu.dw2s_ah3g,https://opendata.rdw.nl/resource/t5pc-eb34,row-quiu.dw2s_ah3g,t5pc-eb34,2448,362_HAND,Garage Handelsplein (Amstelveen),20131118,29991231,GARAGEP,227,,,,,,
https://opendata.rdw.nl/resource/t5pc-eb34/row-5czw_rekk_ddrh,https://opendata.rdw.nl/resource/t5pc-eb34,row-5czw_rekk_ddrh,t5pc-eb34,2448,363_BYZA,Garage Byzantium (Amsterdam),20131122,29991231,GARAGEP,228,,,,,,
https://opendata.rdw.nl/resource/t5pc-eb34/row-uxvr_8awy~x3sz,https://opendata.rdw.nl/resource/t5pc-eb34,row-uxvr_8awy~x3sz,t5pc-eb34,2460,762_WOLF,Garage Wolfsberg (Deurne),20131112,29991231,GARAGEP,229,,,,,,
https://opendata.rdw.nl/resource/t5pc-eb34/row-jnvg-49rv_8e5d,https://opendata.rdw.nl/resource/t5pc-eb34,row-jnvg-49rv_8e5d,t5pc-eb34,2449,106_KOLK,Garage De Nieuwe Kolk (Assen),20131107,29991231,GARAGEP,230,,,,,,
https://opendata.rdw.nl/resource/t5pc-eb34/row-ax8t~vy6f~ekpc,https://opendata.rdw.nl/resource/t5pc-eb34,row-ax8t~vy6f~ekpc,t5pc-eb34,2448,193_CENTR,Garage Centrum (Zwolle),20140101,29991231,GARAGEP,231,,,,,,
https://opendata.rdw.nl/resource/t5pc-eb34/row-2gpt~i67v_ctwr,https://opendata.rdw.nl/resource/t5pc-eb34,row-2gpt~i67v_ctwr,t5pc-eb34,2448,518_HELI,Garage Helicon (Den Haag),20131125,29991231,GARAGEP,232,,,,,,
https://opendata.rdw.nl/resource/t5pc-eb34/row-u6mg-2adh-gqvm,https://opendata.rdw.nl/resource/t5pc-eb34,row-u6mg-2adh-gqvm,t5pc-eb34,2459,363_HEIN,Garage Heinekenplein (Amsterdam),20131111,29991231,GARAGEP,233,,,,,,
https://opendata.rdw.nl/resource/t5pc-eb34/row-gadz~7ap6-h9e9,https://opendata.rdw.nl/resource/t5pc-eb34,row-gadz~7ap6-h9e9,t5pc-eb34,2448,603_BOGP7,In de Bogaard P7 (Rijswijk),20140101,29991231,GARAGEP,234,,,,,,
https://opendata.rdw.nl/resource/t5pc-eb34/row-prqg-p7mt_f7v9,https://opendata.rdw.nl/resource/t5pc-eb34,row-prqg-p7mt_f7v9,t5pc-eb34,2448,363_EURO,Garage Eurocenter (Amsterdam),20131121,29991231,GARAGEP,235,,,,,,
https://opendata.rdw.nl/resource/t5pc-eb34/row-jtdp-cfkc-ka2q,https://opendata.rdw.nl/resource/t5pc-eb34,row-jtdp-cfkc-ka2q,t5pc-eb34,2062,518_LEY1,Garage Leyweg 1 (Den Haag),20131030,29991231,GARAGEP,236,,,,,,
https://blank_Nodes_IRI.org/0,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.1935387,5.9839802,,
https://blank_Nodes_IRI.org/1,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.1990852,4.3923297,,
https://blank_Nodes_IRI.org/2,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.49356419,4.292160152,,
https://blank_Nodes_IRI.org/3,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.492722895,4.285031181,,
https://blank_Nodes_IRI.org/4,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.6851997,5.2856498,,
https://blank_Nodes_IRI.org/5,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.0374794,4.3134599,,
https://blank_Nodes_IRI.org/6,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.2154579,5.9565368,,
https://blank_Nodes_IRI.org/7,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.6916084,5.3044,,
https://blank_Nodes_IRI.org/8,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.36480757,6.462781142,,
https://blank_Nodes_IRI.org/9,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.2264175,5.1794024,,
https://blank_Nodes_IRI.org/10,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.813656584,4.667040352,,
https://blank_Nodes_IRI.org/11,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.66409228,4.830400944,,
https://blank_Nodes_IRI.org/12,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.0455,4.3924,,
https://blank_Nodes_IRI.org/13,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.9086609,4.493,,
https://blank_Nodes_IRI.org/14,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.094702568,4.265558147,,
https://blank_Nodes_IRI.org/15,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,50.853199,5.6940899,,
https://blank_Nodes_IRI.org/16,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.8226,5.7959,,
https://blank_Nodes_IRI.org/17,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.293062945,4.955573122,,
https://blank_Nodes_IRI.org/18,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.997459412,6.559218884,,
https://blank_Nodes_IRI.org/19,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.8257,4.4136,,
https://blank_Nodes_IRI.org/20,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.5081482,4.9466801,,
https://blank_Nodes_IRI.org/21,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.8131409,4.6704602,,
https://blank_Nodes_IRI.org/22,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.17164666,5.370671681,,
https://blank_Nodes_IRI.org/23,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.3010597,4.8671298,,
https://blank_Nodes_IRI.org/24,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.263712179,4.492319226,,
https://blank_Nodes_IRI.org/25,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.355128464,6.668551272,,
https://blank_Nodes_IRI.org/26,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,53.216608313,6.56529665,,
https://blank_Nodes_IRI.org/27,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.5856514,4.77353,,
https://blank_Nodes_IRI.org/28,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.361346741,6.670696474,,
https://blank_Nodes_IRI.org/29,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.532970336,4.458473364,,
https://blank_Nodes_IRI.org/30,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.355541022,6.668695124,,
https://blank_Nodes_IRI.org/31,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.35629207,6.661378704,,
https://blank_Nodes_IRI.org/32,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.357509755,6.662730733,,
https://blank_Nodes_IRI.org/33,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.355189584,6.668557527,,
https://blank_Nodes_IRI.org/34,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.923110962,4.476303101,,
https://blank_Nodes_IRI.org/35,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.500646663,3.88922018,,
https://blank_Nodes_IRI.org/36,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.50338159,3.886831525,,
https://blank_Nodes_IRI.org/37,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.0759315,4.3075109,,
https://blank_Nodes_IRI.org/38,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.885769831,4.489161403,,
https://blank_Nodes_IRI.org/39,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.024164579,5.556493501,,
https://blank_Nodes_IRI.org/40,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.339577164,4.893349364,,
https://blank_Nodes_IRI.org/41,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.089612837,5.113427639,,
https://blank_Nodes_IRI.org/42,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.4387207,4.8232899,,
https://blank_Nodes_IRI.org/43,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.1549683,5.3845501,,
https://blank_Nodes_IRI.org/44,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.0373993,4.31357,,
https://blank_Nodes_IRI.org/45,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.3143883,4.9542599,,
https://blank_Nodes_IRI.org/46,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.306888272,6.517820503,,
https://blank_Nodes_IRI.org/47,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.4426498,5.4756799,,
https://blank_Nodes_IRI.org/48,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.994743347,6.565073967,,
https://blank_Nodes_IRI.org/49,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.377238041,4.918585648,,
https://blank_Nodes_IRI.org/50,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.4381485,5.4812999,,
https://blank_Nodes_IRI.org/51,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.0640602,4.2999601,,
https://blank_Nodes_IRI.org/52,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.0609512,4.4936099,,
https://blank_Nodes_IRI.org/53,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.521431,5.0676699,,
https://blank_Nodes_IRI.org/54,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,50.8539581,5.6929898,,
https://blank_Nodes_IRI.org/55,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.9115601,4.3432202,,
https://blank_Nodes_IRI.org/56,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.5131302,6.08881,,
https://blank_Nodes_IRI.org/57,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.080917677,4.30836174,,
https://blank_Nodes_IRI.org/58,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.261438643,4.554190926,,
https://blank_Nodes_IRI.org/59,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.4376984,4.81744,,
https://blank_Nodes_IRI.org/60,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,50.8455811,5.7013202,,
https://blank_Nodes_IRI.org/61,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.0611382,4.4959202,,
https://blank_Nodes_IRI.org/62,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,53.2140961,6.5668283,,
https://blank_Nodes_IRI.org/63,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.2637215,6.7916899,,
https://blank_Nodes_IRI.org/64,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,50.8482704,5.70612,,
https://blank_Nodes_IRI.org/65,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,50.8866806,5.96943,,
https://blank_Nodes_IRI.org/66,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.3792458,4.8457198,,
https://blank_Nodes_IRI.org/67,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,50.8557281,5.6989298,,
https://blank_Nodes_IRI.org/68,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.3541107,4.8394499,,
https://blank_Nodes_IRI.org/69,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.73018575,5.880194405,,
https://blank_Nodes_IRI.org/70,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.3363304,4.87503,,
https://blank_Nodes_IRI.org/71,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.0692406,4.3264098,,
https://blank_Nodes_IRI.org/72,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.0767,4.3172,,
https://blank_Nodes_IRI.org/73,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.3738327,4.895184,,
https://blank_Nodes_IRI.org/74,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.3024292,4.85782,,
https://blank_Nodes_IRI.org/75,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.3143883,4.9542599,,
https://blank_Nodes_IRI.org/76,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.0135803,4.7123599,,
https://blank_Nodes_IRI.org/77,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.879031723,4.533649375,,
https://blank_Nodes_IRI.org/78,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.02528,5.5570898,,
https://blank_Nodes_IRI.org/79,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.155055384,5.381638633,,
https://blank_Nodes_IRI.org/80,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.9329414,4.4699702,,
https://blank_Nodes_IRI.org/81,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.4663887,5.4768801,,
https://blank_Nodes_IRI.org/82,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.0462112,5.66996,,
https://blank_Nodes_IRI.org/83,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.3662,4.8986,,
https://blank_Nodes_IRI.org/84,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.951295019,4.56039298,,
https://blank_Nodes_IRI.org/85,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.156202174,4.543810605,,
https://blank_Nodes_IRI.org/86,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.530521419,4.453333199,,
https://blank_Nodes_IRI.org/87,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.917041856,4.488290548,,
https://blank_Nodes_IRI.org/88,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.996208191,6.558767796,,
https://blank_Nodes_IRI.org/89,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.495858224,3.615205719,,
https://blank_Nodes_IRI.org/90,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.0279312,5.56006,,
https://blank_Nodes_IRI.org/91,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.997533205,6.560586691,,
https://blank_Nodes_IRI.org/92,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,53.221723593,6.563252786,,
https://blank_Nodes_IRI.org/93,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.3143883,4.9542599,,
https://blank_Nodes_IRI.org/94,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.3846207,4.8666201,,
https://blank_Nodes_IRI.org/95,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.91445262,4.401787895,,
https://blank_Nodes_IRI.org/96,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.9044,4.4845,,
https://blank_Nodes_IRI.org/97,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.0828514,4.3256102,,
https://blank_Nodes_IRI.org/98,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.870185714,4.601280205,,
https://blank_Nodes_IRI.org/99,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.522596033,5.971793371,,
https://blank_Nodes_IRI.org/100,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.11343,4.2933698,,
https://blank_Nodes_IRI.org/101,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.985209906,5.918879537,,
https://blank_Nodes_IRI.org/102,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.3030014,4.8587599,,
https://blank_Nodes_IRI.org/103,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.496391725,3.610029401,,
https://blank_Nodes_IRI.org/104,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.9107,4.3382,,
https://blank_Nodes_IRI.org/105,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.664317797,4.829200221,,
https://blank_Nodes_IRI.org/106,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.3568687,4.8800101,,
https://blank_Nodes_IRI.org/107,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.4403,5.4752,,
https://blank_Nodes_IRI.org/108,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.1115189,4.2834101,,
https://blank_Nodes_IRI.org/109,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.112,4.2816,,
https://blank_Nodes_IRI.org/110,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.632114597,4.742674351,,
https://blank_Nodes_IRI.org/111,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.0391808,4.3113198,,
https://blank_Nodes_IRI.org/112,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.0108795,4.7038398,,
https://blank_Nodes_IRI.org/113,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.3763618,4.8945899,,
https://blank_Nodes_IRI.org/114,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.3446,4.855,,
https://blank_Nodes_IRI.org/115,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.091300383,5.111839771,,
https://blank_Nodes_IRI.org/116,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.2527885,6.1656899,,
https://blank_Nodes_IRI.org/117,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.659731129,5.614937633,,
https://blank_Nodes_IRI.org/118,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.359131463,4.882410767,,
https://blank_Nodes_IRI.org/119,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.999546525,5.909593105,,
https://blank_Nodes_IRI.org/120,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.081002171,4.397143345,,
https://blank_Nodes_IRI.org/121,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.3624,4.891705239,,
https://blank_Nodes_IRI.org/122,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.531197367,4.45893772,,
https://blank_Nodes_IRI.org/123,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.0349312,4.3159699,,
https://blank_Nodes_IRI.org/124,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.6893082,5.1318598,,
https://blank_Nodes_IRI.org/125,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.4402313,5.4756799,,
https://blank_Nodes_IRI.org/126,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.025899177,5.558262638,,
https://blank_Nodes_IRI.org/127,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.088905334,5.120224953,,
https://blank_Nodes_IRI.org/128,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.6446609,4.8571801,,
https://blank_Nodes_IRI.org/129,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.336909571,4.871603916,,
https://blank_Nodes_IRI.org/130,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.8700409,4.6010399,,
https://blank_Nodes_IRI.org/131,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.0781784,4.3042998,,
https://blank_Nodes_IRI.org/132,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.3143883,4.9542599,,
https://blank_Nodes_IRI.org/133,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,50.8892593,5.98177,,
https://blank_Nodes_IRI.org/134,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.8853302,4.4934502,,
https://blank_Nodes_IRI.org/135,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.375938243,4.925280878,,
https://blank_Nodes_IRI.org/136,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.498063397,3.606105044,,
https://blank_Nodes_IRI.org/137,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.062768328,4.403607845,,
https://blank_Nodes_IRI.org/138,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.9227104,4.4738102,,
https://blank_Nodes_IRI.org/139,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.6900215,5.3049402,,
https://blank_Nodes_IRI.org/140,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.0503197,4.2750902,,
https://blank_Nodes_IRI.org/141,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.1910286,5.9899702,,
https://blank_Nodes_IRI.org/142,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.090173,5.11464,,
https://blank_Nodes_IRI.org/143,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.2246361,5.1772847,,
https://blank_Nodes_IRI.org/144,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.084688408,4.317504806,,
https://blank_Nodes_IRI.org/145,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.306820735,6.523019719,,
https://blank_Nodes_IRI.org/146,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.0243912,5.0805802,,
https://blank_Nodes_IRI.org/147,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.9798698,5.9112601,,
https://blank_Nodes_IRI.org/148,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.314343821,6.927615381,,
https://blank_Nodes_IRI.org/149,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,53.2147408,6.5566001,,
https://blank_Nodes_IRI.org/150,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.081803267,4.292939324,,
https://blank_Nodes_IRI.org/151,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.078331,4.3167901,,
https://blank_Nodes_IRI.org/152,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.075427267,4.360230582,,
https://blank_Nodes_IRI.org/153,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,50.884202782,5.752538184,,
https://blank_Nodes_IRI.org/154,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.872139094,4.599366188,,
https://blank_Nodes_IRI.org/155,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.0467987,4.3296099,,
https://blank_Nodes_IRI.org/156,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.0935516,5.1148601,,
https://blank_Nodes_IRI.org/157,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,50.85392,5.6940999,,
https://blank_Nodes_IRI.org/158,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.1228905,6.2175999,,
https://blank_Nodes_IRI.org/159,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.3699188,4.8766699,,
https://blank_Nodes_IRI.org/160,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.0467987,4.3296099,,
https://blank_Nodes_IRI.org/161,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.4805,5.654,,
https://blank_Nodes_IRI.org/162,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.2127533,5.9615865,,
https://blank_Nodes_IRI.org/163,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,50.8866005,5.9716401,,
https://blank_Nodes_IRI.org/164,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.8859406,4.4910402,,
https://blank_Nodes_IRI.org/165,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,51.919229224,4.481458474,,
https://blank_Nodes_IRI.org/166,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,,,,,,,,,,,,52.260865066,4.558571443,,
